ItemID,DCS,Style,Category,ColorDes,Size,Season,RetailPrice,Cost
32037,MENCOLKNI,MST1231A,Knit,NIGHT GREEN,M,FW16,48,15
32038,MENCOLKNI,MST1231A,Knit,NIGHT GREEN,L,FW16,48,15
32039,MENCOLKNI,MST1231A,Knit,NIGHT GREEN,XL,FW16,48,15
32040,MENCOLKNI,MST1231B,Knit,LT. GREY H.,XS,FW16,48,15
32041,MENCOLKNI,MST1231B,Knit,LT. GREY H.,S,FW16,48,15
32042,MENCOLKNI,MST1231B,Knit,LT. GREY H.,M,FW16,48,15
32043,MENCOLKNI,MST1231B,Knit,LT. GREY H.,L,FW16,48,15
32044,MENCOLKNI,MST1231B,Knit,LT. GREY H.,XL,FW16,48,15
32045,MENCOLKNI,MST1231B,Knit,DK. GREY H.,XS,FW16,48,15
32046,MENCOLKNI,MST1231B,Knit,DK. GREY H.,S,FW16,48,15
32047,MENCOLKNI,MST1231B,Knit,DK. GREY H.,M,FW16,48,15
32048,MENCOLKNI,MST1231B,Knit,DK. GREY H.,L,FW16,48,15
32049,MENCOLKNI,MST1231B,Knit,DK. GREY H.,XL,FW16,48,15
32050,MENCOLKNI,MST1231C,Knit,BLACK,XS,FW16,48,15
32051,MENCOLKNI,MST1231C,Knit,BLACK,S,FW16,48,15
32052,MENCOLKNI,MST1231C,Knit,BLACK,M,FW16,48,15
32053,MENCOLKNI,MST1231C,Knit,BLACK,L,FW16,48,15
32054,MENCOLKNI,MST1231C,Knit,BLACK,XL,FW16,48,15
32055,MENCOLKNI,MST1231C,Knit,NAVY,XS,FW16,48,15
32056,MENCOLKNI,MST1231C,Knit,NAVY,S,FW16,48,15
32057,MENCOLKNI,MST1231C,Knit,NAVY,M,FW16,48,15
32058,MENCOLKNI,MST1231C,Knit,NAVY,L,FW16,48,15
32059,MENCOLKNI,MST1231C,Knit,NAVY,XL,FW16,48,15
32060,MENCOLKNI,MST1200A,Knit,WHITE,XS,FW16,48,15
32061,MENCOLKNI,MST1200A,Knit,WHITE,S,FW16,48,15
32062,MENCOLKNI,MST1200A,Knit,WHITE,M,FW16,48,15
32063,MENCOLKNI,MST1200A,Knit,WHITE,L,FW16,48,15
32064,MENCOLKNI,MST1200A,Knit,WHITE,XL,FW16,48,15
32065,MENCOLKNI,MST1200A,Knit,NAVY,XS,FW16,48,15
32066,MENCOLKNI,MST1200A,Knit,NAVY,S,FW16,48,15
32067,MENCOLKNI,MST1200A,Knit,NAVY,M,FW16,48,15
32068,MENCOLKNI,MST1200A,Knit,NAVY,L,FW16,48,15
32069,MENCOLKNI,MST1200A,Knit,NAVY,XL,FW16,48,15
32070,MENCOLKNI,MST1200A,Knit,DK OLIVE,XS,FW16,48,15
32071,MENCOLKNI,MST1200A,Knit,DK OLIVE,S,FW16,48,15
32072,MENCOLKNI,MST1200A,Knit,DK OLIVE,M,FW16,48,15
32073,MENCOLKNI,MST1200A,Knit,DK OLIVE,L,FW16,48,15
32074,MENCOLKNI,MST1200A,Knit,DK OLIVE,XL,FW16,48,15
32075,MENCOLKNI,MST1200A,Knit,JET BLACK,XS,FW16,48,15
32076,MENCOLKNI,MST1200A,Knit,JET BLACK,S,FW16,48,15
32077,MENCOLKNI,MST1200A,Knit,JET BLACK,M,FW16,48,15
32078,MENCOLKNI,MST1200A,Knit,JET BLACK,L,FW16,48,15
32079,MENCOLKNI,MST1200A,Knit,JET BLACK,XL,FW16,48,15
32080,MENCOLKNI,MST1200A,Knit,NIGHT GREEN,XS,FW16,48,15
32081,MENCOLKNI,MST1200A,Knit,NIGHT GREEN,S,FW16,48,15
32082,MENCOLKNI,MST1200A,Knit,NIGHT GREEN,M,FW16,48,15
32083,MENCOLKNI,MST1200A,Knit,NIGHT GREEN,L,FW16,48,15
32084,MENCOLKNI,MST1200A,Knit,NIGHT GREEN,XL,FW16,48,15
32085,MENCOLKNI,MST1200B,Knit,LT. GREY H.,XS,FW16,48,15
32086,MENCOLKNI,MST1200B,Knit,LT. GREY H.,S,FW16,48,15
32087,MENCOLKNI,MST1200B,Knit,LT. GREY H.,M,FW16,48,15
32088,MENCOLKNI,MST1200B,Knit,LT. GREY H.,L,FW16,48,15
32089,MENCOLKNI,MST1200B,Knit,LT. GREY H.,XL,FW16,48,15
32090,MENCOLKNI,MST1200B,Knit,DK. GREY H.,XS,FW16,48,15
32091,MENCOLKNI,MST1200B,Knit,DK. GREY H.,S,FW16,48,15
32092,MENCOLKNI,MST1200B,Knit,DK. GREY H.,M,FW16,48,15
32093,MENCOLKNI,MST1200B,Knit,DK. GREY H.,L,FW16,48,15
32094,MENCOLKNI,MST1200B,Knit,DK. GREY H.,XL,FW16,48,15
32095,MENCOLKNI,MST1232A,Knit,WHITE,XS,FW16,58,18
32096,MENCOLKNI,MST1232A,Knit,WHITE,S,FW16,58,18
32097,MENCOLKNI,MST1232A,Knit,WHITE,M,FW16,58,18
32098,MENCOLKNI,MST1232A,Knit,WHITE,L,FW16,58,18
32099,MENCOLKNI,MST1232A,Knit,WHITE,XL,FW16,58,18
32100,MENCOLKNI,MST1232A,Knit,NAVY,XS,FW16,58,18
32101,MENCOLKNI,MST1232A,Knit,NAVY,S,FW16,58,18
32102,MENCOLKNI,MST1232A,Knit,NAVY,M,FW16,58,18
32103,MENCOLKNI,MST1232A,Knit,NAVY,L,FW16,58,18
32104,MENCOLKNI,MST1232A,Knit,NAVY,XL,FW16,58,18
32105,MENCOLKNI,MST1232A,Knit,AQUA GREEN,XS,FW16,58,18
32106,MENCOLKNI,MST1232A,Knit,AQUA GREEN,S,FW16,58,18
32107,MENCOLKNI,MST1232A,Knit,AQUA GREEN,M,FW16,58,18
32108,MENCOLKNI,MST1232A,Knit,AQUA GREEN,L,FW16,58,18
32109,MENCOLKNI,MST1232A,Knit,AQUA GREEN,XL,FW16,58,18
32110,MENCOLKNI,MST1232A,Knit,MUD YELLOW,XS,FW16,58,18
32111,MENCOLKNI,MST1232A,Knit,MUD YELLOW,S,FW16,58,18
32112,MENCOLKNI,MST1232A,Knit,MUD YELLOW,M,FW16,58,18
32113,MENCOLKNI,MST1232A,Knit,MUD YELLOW,L,FW16,58,18
32114,MENCOLKNI,MST1232A,Knit,MUD YELLOW,XL,FW16,58,18
32115,MENCOLKNI,MST1232A,Knit,ROSE RED,XS,FW16,58,18
32116,MENCOLKNI,MST1232A,Knit,ROSE RED,S,FW16,58,18
32117,MENCOLKNI,MST1232A,Knit,ROSE RED,M,FW16,58,18
32118,MENCOLKNI,MST1232A,Knit,ROSE RED,L,FW16,58,18
32119,MENCOLKNI,MST1232A,Knit,ROSE RED,XL,FW16,58,18
32120,MENCOLKNI,MST1232A,Knit,BLACK COFFEE,XS,FW16,58,18
32121,MENCOLKNI,MST1232A,Knit,BLACK COFFEE,S,FW16,58,18
32122,MENCOLKNI,MST1232A,Knit,BLACK COFFEE,M,FW16,58,18
32123,MENCOLKNI,MST1232A,Knit,BLACK COFFEE,L,FW16,58,18
32124,MENCOLKNI,MST1232A,Knit,BLACK COFFEE,XL,FW16,58,18
32125,MENCOLKNI,MKB2200A,Knit,JET BLACK,XS,FW16,78,24
32126,MENCOLKNI,MKB2200A,Knit,JET BLACK,S,FW16,78,24
32127,MENCOLKNI,MKB2200A,Knit,JET BLACK,M,FW16,78,24
32128,MENCOLKNI,MKB2200A,Knit,JET BLACK,L,FW16,78,24
32129,MENCOLKNI,MKB2200A,Knit,JET BLACK,XL,FW16,78,24
32130,MENCOLKNI,MKB2200A,Knit,ESPRESSO,XS,FW16,78,24
32131,MENCOLKNI,MKB2200A,Knit,ESPRESSO,S,FW16,78,24
32132,MENCOLKNI,MKB2200A,Knit,ESPRESSO,M,FW16,78,24
32133,MENCOLKNI,MKB2200A,Knit,ESPRESSO,L,FW16,78,24
32134,MENCOLKNI,MKB2200A,Knit,ESPRESSO,XL,FW16,78,24
32135,MENCOLKNI,MKB2200B,Knit,LT. GREY H.,XS,FW16,78,24
32136,MENCOLKNI,MKB2200B,Knit,LT. GREY H.,S,FW16,78,24
32137,MENCOLKNI,MKB2200B,Knit,LT. GREY H.,M,FW16,78,24
32138,MENCOLKNI,MKB2200B,Knit,LT. GREY H.,L,FW16,78,24
32139,MENCOLKNI,MKB2200B,Knit,LT. GREY H.,XL,FW16,78,24
32140,MENCOLKNI,MKB2200B,Knit,DK. GREY H.,XS,FW16,78,24
32141,MENCOLKNI,MKB2200B,Knit,DK. GREY H.,S,FW16,78,24
32142,MENCOLKNI,MKB2200B,Knit,DK. GREY H.,M,FW16,78,24
32143,MENCOLKNI,MKB2200B,Knit,DK. GREY H.,L,FW16,78,24
32144,MENCOLKNI,MKB2200B,Knit,DK. GREY H.,XL,FW16,78,24
32145,MENCOLKNI,MKB2201A,Knit,BLUE H.,XS,FW16,98,30
32146,MENCOLKNI,MKB2201A,Knit,BLUE H.,S,FW16,98,30
32147,MENCOLKNI,MKB2201A,Knit,BLUE H.,M,FW16,98,30
32148,MENCOLKNI,MKB2201A,Knit,BLUE H.,L,FW16,98,30
32149,MENCOLKNI,MKB2201A,Knit,BLUE H.,XL,FW16,98,30
32150,MENCOLKNI,MKB2201A,Knit,LT. GREY H.,XS,FW16,98,30
32151,MENCOLKNI,MKB2201A,Knit,LT. GREY H.,S,FW16,98,30
32152,MENCOLKNI,MKB2201A,Knit,LT. GREY H.,M,FW16,98,30
32153,MENCOLKNI,MKB2201A,Knit,LT. GREY H.,L,FW16,98,30
32154,MENCOLKNI,MKB2201A,Knit,LT. GREY H.,XL,FW16,98,30
32155,MENCOLKNI,MKB2201A,Knit,DK. GREEN H.,XS,FW16,98,30
32156,MENCOLKNI,MKB2201A,Knit,DK. GREEN H.,S,FW16,98,30
32157,MENCOLKNI,MKB2201A,Knit,DK. GREEN H.,M,FW16,98,30
32158,MENCOLKNI,MKB2201A,Knit,DK. GREEN H.,L,FW16,98,30
32159,MENCOLKNI,MKB2201A,Knit,DK. GREEN H.,XL,FW16,98,30
32160,MENCOLKNI,MKB2201A,Knit,BURGUNDY,XS,FW16,98,30
32161,MENCOLKNI,MKB2201A,Knit,BURGUNDY,S,FW16,98,30
32162,MENCOLKNI,MKB2201A,Knit,BURGUNDY,M,FW16,98,30
32163,MENCOLKNI,MKB2201A,Knit,BURGUNDY,L,FW16,98,30
32164,MENCOLKNI,MKB2201A,Knit,BURGUNDY,XL,FW16,98,30
32165,MENCOLKNI,MKB2201A,Knit,DK. GREY H.,XS,FW16,98,30
32166,MENCOLKNI,MKB2201A,Knit,DK. GREY H.,S,FW16,98,30
32167,MENCOLKNI,MKB2201A,Knit,DK. GREY H.,M,FW16,98,30
32168,MENCOLKNI,MKB2201A,Knit,DK. GREY H.,L,FW16,98,30
32169,MENCOLKNI,MKB2201A,Knit,DK. GREY H.,XL,FW16,98,30
32170,MENCOLKNI,MLT4208A,Knit,WHITE,XS,FW16,68,21
32171,MENCOLKNI,MLT4208A,Knit,WHITE,S,FW16,68,21
32172,MENCOLKNI,MLT4208A,Knit,WHITE,M,FW16,68,21
32173,MENCOLKNI,MLT4208A,Knit,WHITE,L,FW16,68,21
32174,MENCOLKNI,MLT4208A,Knit,WHITE,XL,FW16,68,21
32175,MENCOLKNI,MLT4208A,Knit,NAVY,XS,FW16,68,21
32176,MENCOLKNI,MLT4208A,Knit,NAVY,S,FW16,68,21
32177,MENCOLKNI,MLT4208A,Knit,NAVY,M,FW16,68,21
32178,MENCOLKNI,MLT4208A,Knit,NAVY,L,FW16,68,21
32179,MENCOLKNI,MLT4208A,Knit,NAVY,XL,FW16,68,21
32180,MENCOLKNI,MLT4208A,Knit,JET BLACK,XS,FW16,68,21
32181,MENCOLKNI,MLT4208A,Knit,JET BLACK,S,FW16,68,21
32182,MENCOLKNI,MLT4208A,Knit,JET BLACK,M,FW16,68,21
32183,MENCOLKNI,MLT4208A,Knit,JET BLACK,L,FW16,68,21
32184,MENCOLKNI,MLT4208A,Knit,JET BLACK,XL,FW16,68,21
32185,MENCOLKNI,MLT4208A,Knit,BURGUNDY,XS,FW16,68,21
32186,MENCOLKNI,MLT4208A,Knit,BURGUNDY,S,FW16,68,21
32187,MENCOLKNI,MLT4208A,Knit,BURGUNDY,M,FW16,68,21
32188,MENCOLKNI,MLT4208A,Knit,BURGUNDY,L,FW16,68,21
32189,MENCOLKNI,MLT4208A,Knit,BURGUNDY,XL,FW16,68,21
32190,MENCOLKNI,MLT4208A,Knit,DK OLIVE,XS,FW16,68,21
32191,MENCOLKNI,MLT4208A,Knit,DK OLIVE,S,FW16,68,21
32192,MENCOLKNI,MLT4208A,Knit,DK OLIVE,M,FW16,68,21
32193,MENCOLKNI,MLT4208A,Knit,DK OLIVE,L,FW16,68,21
32194,MENCOLKNI,MLT4208A,Knit,DK OLIVE,XL,FW16,68,21
32195,MENCOLKNI,MLT4208A,Knit,WOOD,XS,FW16,68,21
32196,MENCOLKNI,MLT4208A,Knit,WOOD,S,FW16,68,21
32197,MENCOLKNI,MLT4208A,Knit,WOOD,M,FW16,68,21
32198,MENCOLKNI,MLT4208A,Knit,WOOD,L,FW16,68,21
32199,MENCOLKNI,MLT4208A,Knit,WOOD,XL,FW16,68,21
32200,MENCOLKNI,MLT4213A,Knit,WHITE,XS,FW16,78,24
32201,MENCOLKNI,MLT4213A,Knit,WHITE,S,FW16,78,24
32202,MENCOLKNI,MLT4213A,Knit,WHITE,M,FW16,78,24
32203,MENCOLKNI,MLT4213A,Knit,WHITE,L,FW16,78,24
32204,MENCOLKNI,MLT4213A,Knit,WHITE,XL,FW16,78,24
32205,MENCOLKNI,MLT4213A,Knit,NAVY,XS,FW16,78,24
32206,MENCOLKNI,MLT4213A,Knit,NAVY,S,FW16,78,24
32207,MENCOLKNI,MLT4213A,Knit,NAVY,M,FW16,78,24
32208,MENCOLKNI,MLT4213A,Knit,NAVY,L,FW16,78,24
32209,MENCOLKNI,MLT4213A,Knit,NAVY,XL,FW16,78,24
32210,MENCOLKNI,MLT4213A,Knit,AQUA GREEN,XS,FW16,78,24
32211,MENCOLKNI,MLT4213A,Knit,AQUA GREEN,S,FW16,78,24
32212,MENCOLKNI,MLT4213A,Knit,AQUA GREEN,M,FW16,78,24
32213,MENCOLKNI,MLT4213A,Knit,AQUA GREEN,L,FW16,78,24
32214,MENCOLKNI,MLT4213A,Knit,AQUA GREEN,XL,FW16,78,24
32215,MENCOLKNI,MLT4213A,Knit,WOOD,XS,FW16,78,24
32216,MENCOLKNI,MLT4213A,Knit,WOOD,S,FW16,78,24
32217,MENCOLKNI,MLT4213A,Knit,WOOD,M,FW16,78,24
32218,MENCOLKNI,MLT4213A,Knit,WOOD,L,FW16,78,24
32219,MENCOLKNI,MLT4213A,Knit,WOOD,XL,FW16,78,24
32220,MENCOLKNI,MLT4213A,Knit,JET BLACK,XS,FW16,78,24
32221,MENCOLKNI,MLT4213A,Knit,JET BLACK,S,FW16,78,24
32222,MENCOLKNI,MLT4213A,Knit,JET BLACK,M,FW16,78,24
32223,MENCOLKNI,MLT4213A,Knit,JET BLACK,L,FW16,78,24
32224,MENCOLKNI,MLT4213A,Knit,JET BLACK,XL,FW16,78,24
32225,MENCOLKNI,MLT4201A,Knit,LT. INDIGO,XS,FW16,78,24
32226,MENCOLKNI,MLT4201A,Knit,LT. INDIGO,S,FW16,78,24
32227,MENCOLKNI,MLT4201A,Knit,LT. INDIGO,M,FW16,78,24
32228,MENCOLKNI,MLT4201A,Knit,LT. INDIGO,L,FW16,78,24
32229,MENCOLKNI,MLT4201A,Knit,LT. INDIGO,XL,FW16,78,24
32230,MENCOLKNI,MLT4201A,Knit,MD. INDIGO,XS,FW16,78,24
32231,MENCOLKNI,MLT4201A,Knit,MD. INDIGO,S,FW16,78,24
32232,MENCOLKNI,MLT4201A,Knit,MD. INDIGO,M,FW16,78,24
32233,MENCOLKNI,MLT4201A,Knit,MD. INDIGO,L,FW16,78,24
32234,MENCOLKNI,MLT4201A,Knit,MD. INDIGO,XL,FW16,78,24
32235,MENCOLKNI,MLT4235C,Knit,JET BLACK,XS,FW16,88,27
32236,MENCOLKNI,MLT4235C,Knit,JET BLACK,S,FW16,88,27
32237,MENCOLKNI,MLT4235C,Knit,JET BLACK,M,FW16,88,27
32238,MENCOLKNI,MLT4235C,Knit,JET BLACK,L,FW16,88,27
32239,MENCOLKNI,MLT4235C,Knit,JET BLACK,XL,FW16,88,27
32240,MENCOLKNI,MLT4235C,Knit,AQUA GREEN,XS,FW16,88,27
32241,MENCOLKNI,MLT4235C,Knit,AQUA GREEN,S,FW16,88,27
32242,MENCOLKNI,MLT4235C,Knit,AQUA GREEN,M,FW16,88,27
32243,MENCOLKNI,MLT4235C,Knit,AQUA GREEN,L,FW16,88,27
32244,MENCOLKNI,MLT4235C,Knit,AQUA GREEN,XL,FW16,88,27
32245,MENCOLKNI,MLT4235C,Knit,MUD YELLOW,XS,FW16,88,27
32246,MENCOLKNI,MLT4235C,Knit,MUD YELLOW,S,FW16,88,27
32247,MENCOLKNI,MLT4235C,Knit,MUD YELLOW,M,FW16,88,27
32248,MENCOLKNI,MLT4235C,Knit,MUD YELLOW,L,FW16,88,27
32249,MENCOLKNI,MLT4235C,Knit,MUD YELLOW,XL,FW16,88,27
32250,MENCOLKNI,MLT4235C,Knit,ESPRESSO,XS,FW16,88,27
32251,MENCOLKNI,MLT4235C,Knit,ESPRESSO,S,FW16,88,27
32252,MENCOLKNI,MLT4235C,Knit,ESPRESSO,M,FW16,88,27
32253,MENCOLKNI,MLT4235C,Knit,ESPRESSO,L,FW16,88,27
32254,MENCOLKNI,MLT4235C,Knit,ESPRESSO,XL,FW16,88,27
32255,MENCOLKNI,MLT4235C,Knit,ROSE RED,XS,FW16,88,27
32256,MENCOLKNI,MLT4235C,Knit,ROSE RED,S,FW16,88,27
32257,MENCOLKNI,MLT4235C,Knit,ROSE RED,M,FW16,88,27
32258,MENCOLKNI,MLT4235C,Knit,ROSE RED,L,FW16,88,27
32259,MENCOLKNI,MLT4235C,Knit,ROSE RED,XL,FW16,88,27
32260,MENCOLKNI,MLT4235D,Knit,LT. GREY H.,XS,FW16,88,27
32261,MENCOLKNI,MLT4235D,Knit,LT. GREY H.,S,FW16,88,27
32262,MENCOLKNI,MLT4235D,Knit,LT. GREY H.,M,FW16,88,27
32263,MENCOLKNI,MLT4235D,Knit,LT. GREY H.,L,FW16,88,27
32264,MENCOLKNI,MLT4235D,Knit,LT. GREY H.,XL,FW16,88,27
32265,MENCOLKNI,MLT4235D,Knit,DK. GREY H.,XS,FW16,88,27
32266,MENCOLKNI,MLT4235D,Knit,DK. GREY H.,S,FW16,88,27
32267,MENCOLKNI,MLT4235D,Knit,DK. GREY H.,M,FW16,88,27
32268,MENCOLKNI,MLT4235D,Knit,DK. GREY H.,L,FW16,88,27
32269,MENCOLKNI,MLT4235D,Knit,DK. GREY H.,XL,FW16,88,27
32270,MENCOLKNI,MKB2201B,Knit,CHARCOAL,XS,FW16,98,30
32271,MENCOLKNI,MKB2201B,Knit,CHARCOAL,S,FW16,98,30
32272,MENCOLKNI,MKB2201B,Knit,CHARCOAL,M,FW16,98,30
32273,MENCOLKNI,MKB2201B,Knit,CHARCOAL,L,FW16,98,30
32274,MENCOLKNI,MKB2201B,Knit,CHARCOAL,XL,FW16,98,30
32275,MENCOLKNI,MLT4200A,Knit,BLACK,XS,FW16,98,30
32276,MENCOLKNI,MLT4200A,Knit,BLACK,S,FW16,98,30
32277,MENCOLKNI,MLT4200A,Knit,BLACK,M,FW16,98,30
32278,MENCOLKNI,MLT4200A,Knit,BLACK,L,FW16,98,30
32279,MENCOLKNI,MLT4200A,Knit,BLACK,XL,FW16,98,30
32280,MENCOLKNI,MLT4200A,Knit,GREY,XS,FW16,98,30
32281,MENCOLKNI,MLT4200A,Knit,GREY,S,FW16,98,30
32282,MENCOLKNI,MLT4200A,Knit,GREY,M,FW16,98,30
32283,MENCOLKNI,MLT4200A,Knit,GREY,L,FW16,98,30
32284,MENCOLKNI,MLT4200A,Knit,GREY,XL,FW16,98,30
32285,MENCOLKNI,MLT4272A,Knit,CHARCOAL,XS,FW16,128,40
32286,MENCOLKNI,MLT4272A,Knit,CHARCOAL,S,FW16,128,40
32287,MENCOLKNI,MLT4272A,Knit,CHARCOAL,M,FW16,128,40
32288,MENCOLKNI,MLT4272A,Knit,CHARCOAL,L,FW16,128,40
32289,MENCOLKNI,MLT4272A,Knit,CHARCOAL,XL,FW16,128,40
32290,MENCOLKNI,MLT4235F,Knit,CHARCOAL,XS,FW16,98,30
32291,MENCOLKNI,MLT4235F,Knit,CHARCOAL,S,FW16,98,30
32292,MENCOLKNI,MLT4235F,Knit,CHARCOAL,M,FW16,98,30
32293,MENCOLKNI,MLT4235F,Knit,CHARCOAL,L,FW16,98,30
32294,MENCOLKNI,MLT4235F,Knit,CHARCOAL,XL,FW16,98,30
32295,MENCOLKNI,MLT4212A,Knit,GREY,XS,FW16,98,30
32296,MENCOLKNI,MLT4212A,Knit,GREY,S,FW16,98,30
32297,MENCOLKNI,MLT4212A,Knit,GREY,M,FW16,98,30
32298,MENCOLKNI,MLT4212A,Knit,GREY,L,FW16,98,30
32299,MENCOLKNI,MLT4212A,Knit,GREY,XL,FW16,98,30
32300,MENCOLKNI,MLT4240A,Knit,BLACK,XS,FW16,98,30
32301,MENCOLKNI,MLT4240A,Knit,BLACK,S,FW16,98,30
32302,MENCOLKNI,MLT4240A,Knit,BLACK,M,FW16,98,30
32303,MENCOLKNI,MLT4240A,Knit,BLACK,L,FW16,98,30
32304,MENCOLKNI,MLT4240A,Knit,BLACK,XL,FW16,98,30
32305,MENCOLKNI,MLT4240A,Knit,NAVY,XS,FW16,98,30
32306,MENCOLKNI,MLT4240A,Knit,NAVY,S,FW16,98,30
32307,MENCOLKNI,MLT4240A,Knit,NAVY,M,FW16,98,30
32308,MENCOLKNI,MLT4240A,Knit,NAVY,L,FW16,98,30
32309,MENCOLKNI,MLT4240A,Knit,NAVY,XL,FW16,98,30
32310,MENCOLKNI,MLT4211A,Knit,BLACK,XS,FW16,98,30
32311,MENCOLKNI,MLT4211A,Knit,BLACK,S,FW16,98,30
32312,MENCOLKNI,MLT4211A,Knit,BLACK,M,FW16,98,30
32313,MENCOLKNI,MLT4211A,Knit,BLACK,L,FW16,98,30
32314,MENCOLKNI,MLT4211A,Knit,BLACK,XL,FW16,98,30
32315,MENCOLKNI,MLT4211A,Knit,NAVY,XS,FW16,98,30
32316,MENCOLKNI,MLT4211A,Knit,NAVY,S,FW16,98,30
32317,MENCOLKNI,MLT4211A,Knit,NAVY,M,FW16,98,30
32318,MENCOLKNI,MLT4211A,Knit,NAVY,L,FW16,98,30
32319,MENCOLKNI,MLT4211A,Knit,NAVY,XL,FW16,98,30
32320,MENCOLKNI,MLT4214A,Knit,CHARCOAL,XS,FW16,98,30
32321,MENCOLKNI,MLT4214A,Knit,CHARCOAL,S,FW16,98,30
32322,MENCOLKNI,MLT4214A,Knit,CHARCOAL,M,FW16,98,30
32323,MENCOLKNI,MLT4214A,Knit,CHARCOAL,L,FW16,98,30
32324,MENCOLKNI,MLT4214A,Knit,CHARCOAL,XL,FW16,98,30
32325,MENCOLKNI,MLT4236B,Knit,CHARCOAL,XS,FW16,128,40
32326,MENCOLKNI,MLT4236B,Knit,CHARCOAL,S,FW16,128,40
32327,MENCOLKNI,MLT4236B,Knit,CHARCOAL,M,FW16,128,40
32328,MENCOLKNI,MLT4236B,Knit,CHARCOAL,L,FW16,128,40
32329,MENCOLKNI,MLT4236B,Knit,CHARCOAL,XL,FW16,128,40
32330,MENCOLKNI,MLT4243A,Knit,BLACK,XS,FW16,128,40
32331,MENCOLKNI,MLT4243A,Knit,BLACK,S,FW16,128,40
32332,MENCOLKNI,MLT4243A,Knit,BLACK,M,FW16,128,40
32333,MENCOLKNI,MLT4243A,Knit,BLACK,L,FW16,128,40
32334,MENCOLKNI,MLT4243A,Knit,BLACK,XL,FW16,128,40
32335,MENCOLKNI,MLT4235B,Knit,GREY,XS,FW16,98,30
32336,MENCOLKNI,MLT4235B,Knit,GREY,S,FW16,98,30
32337,MENCOLKNI,MLT4235B,Knit,GREY,M,FW16,98,30
32338,MENCOLKNI,MLT4235B,Knit,GREY,L,FW16,98,30
32339,MENCOLKNI,MLT4235B,Knit,GREY,XL,FW16,98,30
32340,MENCOLKNI,MLT4212B,Knit,BLUE H.,XS,FW16,98,30
32341,MENCOLKNI,MLT4212B,Knit,BLUE H.,S,FW16,98,30
32342,MENCOLKNI,MLT4212B,Knit,BLUE H.,M,FW16,98,30
32343,MENCOLKNI,MLT4212B,Knit,BLUE H.,L,FW16,98,30
32344,MENCOLKNI,MLT4212B,Knit,BLUE H.,XL,FW16,98,30
32345,MENCOLKNI,MLT4212B,Knit,LT. GREY H.,XS,FW16,98,30
32346,MENCOLKNI,MLT4212B,Knit,LT. GREY H.,S,FW16,98,30
32347,MENCOLKNI,MLT4212B,Knit,LT. GREY H.,M,FW16,98,30
32348,MENCOLKNI,MLT4212B,Knit,LT. GREY H.,L,FW16,98,30
32349,MENCOLKNI,MLT4212B,Knit,LT. GREY H.,XL,FW16,98,30
32350,MENCOLKNI,MLT4212B,Knit,DK. GREEN H.,XS,FW16,98,30
32351,MENCOLKNI,MLT4212B,Knit,DK. GREEN H.,S,FW16,98,30
32352,MENCOLKNI,MLT4212B,Knit,DK. GREEN H.,M,FW16,98,30
32353,MENCOLKNI,MLT4212B,Knit,DK. GREEN H.,L,FW16,98,30
32354,MENCOLKNI,MLT4212B,Knit,DK. GREEN H.,XL,FW16,98,30
32355,MENCOLKNI,MLT4212B,Knit,BURGUNDY,XS,FW16,98,30
32356,MENCOLKNI,MLT4212B,Knit,BURGUNDY,S,FW16,98,30
32357,MENCOLKNI,MLT4212B,Knit,BURGUNDY,M,FW16,98,30
32358,MENCOLKNI,MLT4212B,Knit,BURGUNDY,L,FW16,98,30
32359,MENCOLKNI,MLT4212B,Knit,BURGUNDY,XL,FW16,98,30
32360,MENCOLKNI,MLT4212B,Knit,DK. GREY H.,XS,FW16,98,30
32361,MENCOLKNI,MLT4212B,Knit,DK. GREY H.,S,FW16,98,30
32362,MENCOLKNI,MLT4212B,Knit,DK. GREY H.,M,FW16,98,30
32363,MENCOLKNI,MLT4212B,Knit,DK. GREY H.,L,FW16,98,30
32364,MENCOLKNI,MLT4212B,Knit,DK. GREY H.,XL,FW16,98,30
32365,MENCOLKNI,MLT4244A,Knit,BLUE H.,XS,FW16,98,30
32366,MENCOLKNI,MLT4244A,Knit,BLUE H.,S,FW16,98,30
32367,MENCOLKNI,MLT4244A,Knit,BLUE H.,M,FW16,98,30
32368,MENCOLKNI,MLT4244A,Knit,BLUE H.,L,FW16,98,30
32369,MENCOLKNI,MLT4244A,Knit,BLUE H.,XL,FW16,98,30
32370,MENCOLKNI,MLT4244A,Knit,DK. GREY H.,XS,FW16,98,30
32371,MENCOLKNI,MLT4244A,Knit,DK. GREY H.,S,FW16,98,30
32372,MENCOLKNI,MLT4244A,Knit,DK. GREY H.,M,FW16,98,30
32373,MENCOLKNI,MLT4244A,Knit,DK. GREY H.,L,FW16,98,30
32374,MENCOLKNI,MLT4244A,Knit,DK. GREY H.,XL,FW16,98,30
32375,MENCOLKNI,MLT4244A,Knit,DK. GREEN H.,XS,FW16,98,30
32376,MENCOLKNI,MLT4244A,Knit,DK. GREEN H.,S,FW16,98,30
32377,MENCOLKNI,MLT4244A,Knit,DK. GREEN H.,M,FW16,98,30
32378,MENCOLKNI,MLT4244A,Knit,DK. GREEN H.,L,FW16,98,30
32379,MENCOLKNI,MLT4244A,Knit,DK. GREEN H.,XL,FW16,98,30
32380,MENCOLKNI,MLT4244A,Knit,BURGUNDY,XS,FW16,98,30
